Source,Target
TBX1,ZNF492
TBX1,TFAP2A
TBX1,TCF21
TBX1,ZNF429
TBX1,ZNF391
TBX1,ZNF316
TBX1,TLX3
TBX1,ZSCAN30
TBX1,ZNF543
TBX1,TCF21
TBX1,USF3
TBX1,ZNF578
TBX1,ZNF777
TBX1,ZNF99
TBX1,TBX5
TBX1,ZSCAN23
TBX1,ZNF710
TBX1,ZNF443
TBX1,ZNF804B
TBX1,ZFP1
TBX1,ZFP42
TBX1,ZNF583
TBX1,TBX20
TBX1,ZBTB24
TBX1,ZNF705G
TBX1,ZNF821
TBX1,ZNF771
TBX1,ZNF214
TBX1,ZNF92
TBX1,ZSCAN20
TBX1,ZNF324B
TBX1,ZNF572
TBX1,ZNF33B
TBX1,ZNF782
TBX1,ZKSCAN3
TBX1,TBX3
TBX1,ZNF214
TBX1,TFAP2B
TBX1,TLX1
TBX1,WT1
TBX1,ZNF397
TBX1,TCF24
TBX1,ZNF365
TBX1,ZNF852
TBX1,ZNF578
TBX1,ZNF556
TBX1,TFAP2C
TBX1,ZFP42
TBX1,ZNF595
TBX1,ZNF585B
TBX1,TP63
TBX1,TP63
TBX1,ZSCAN4
HOXD10,SCML4
HOXD10,USF3
HOXD10,PGR
HOXD10,NR1H4
HOXD10,TCF21
HOXD10,TBX22
HOXD10,ZNF215
HOXD10,IKZF1
HOXD10,TBX1
HOXD10,PHOX2B
HOXD10,RARG
HOXD10,ZNF560
HOXD10,OTP
HOXD10,ZNF750
HOXD10,ZNF518B
HOXD10,ZBTB10
HOXD10,ZNF28
HOXD10,HOXD3
HOXD10,SP7
HOXD10,VENTX
HOXD10,ZNF181
HOXD10,NFIX
HOXD10,MYB
HOXD10,ZFP57
HOXD10,POU1F1
HOXD10,ZNF800
HOXD10,TFAP2A
HOXD10,ZIM3
HOXD10,ZBED2
HOXD10,MBD2
HOXD10,RREB1
HOXD10,IKZF3
HOXD10,ZNF625
HOXD10,TBX3
HOXD10,TP63
HOXD10,RARB
HOXD10,ISX
HOXD10,NR1I3
HOXD10,ZNF280A
HOXD10,ZSCAN12
HOXD10,PAX3
HOXD10,ZKSCAN3
HOXD10,TBX18
HOXD10,ZNF672
HOXD10,ZNF492
HOXD10,TFAP2A
HOXD10,SRCAP
HOXD10,PRDM14
HOXD10,TCF21
HOXD10,ZNF429
HOXD10,ZNF391
HOXD10,HOXD12
HOXD10,ZNF316
HOXD10,TLX3
HOXD10,LHX4
HOXD10,JRK
HOXD10,NCOA3
HOXD10,PAX3
HOXD10,HOXD3
HOXD10,NEUROG1
HOXD10,PAX9
HOXD10,IRF4
HOXD10,ZSCAN30
HOXD10,PRDM13
HOXD10,ZNF543
HOXD10,NR5A2
HOXD10,SCML4
HOXD10,NR1I2
HOXD10,NR2F2
HOXD10,SNAI3
HOXD10,TCF21
HOXD10,SHOX
HOXD10,USF3
HOXD10,ZNF578
HOXD10,NR1H4
HOXD10,ZNF777
HOXD10,HOXD13
HOXD10,ZNF99
HOXD10,TBX5
HOXD10,SKIL
HOXD10,NPAS4
HOXD10,TBX1
HOXD10,SMAD4
HOXD10,ZSCAN23
HOXD10,IKZF1
HOXD10,ZNF710
HOXD10,RREB1
HOXD10,PROX2
HOXD10,ONECUT1
HOXD10,PAX9
HOXD10,ONECUT2
HOXD10,SIM1
HOXD10,SIX1
HOXD10,SOX5
HOXD10,IRF4
HOXD10,NEUROD4
HOXD10,NR1I3
HOXD10,PAX4
HOXD10,ZNF443
HOXD10,NKX2-1
HOXD10,KLF14
HOXD10,SCML4
HOXD10,MEOX2
HOXD10,POU3F4
HOXD10,ZNF804B
HOXD10,HOXD4
HOXD10,ZFP1
HOXD10,RREB1
HOXD10,PITX1
HOXD10,POU2F3
HOXD10,ZFP42
HOXD10,NR2F6
HOXD10,ZNF583
HOXD10,MKX
HOXD10,TBX20
HOXD10,HOXD13
HOXD10,SHOX2
HOXD10,REPIN1
HOXD10,NFKB2
HOXD10,MYNN
HOXD10,PRDM15
HOXD10,NR5A2
HOXD10,LBX1
HOXD10,ZBTB24
HOXD10,ZNF705G
HOXD10,ZNF821
HOXD10,ZNF771
HOXD10,ZNF214
HOXD10,NFATC2
HOXD10,ZNF92
HOXD10,PATZ1
HOXD10,IRF6
HOXD10,ZSCAN20
HOXD10,ZNF324B
HOXD10,ZNF572
HOXD10,NKX3-2
HOXD10,RAG1
HOXD10,ZNF782
HOXD10,ZKSCAN3
HOXD10,SP140L
HOXD10,SPZ1
HOXD10,TBX3
HOXD10,ZNF214
HOXD10,TFAP2B
HOXD10,HOXD8
HOXD10,SRY
HOXD10,NR1H4
HOXD10,TLX1
HOXD10,WT1
HOXD10,PAX8
HOXD10,POU6F1
HOXD10,SOX4
HOXD10,ZNF397
HOXD10,TCF24
HOXD10,ZNF365
HOXD10,PLSCR1
HOXD10,POU5F2
HOXD10,ZNF852
HOXD10,ZNF578
HOXD10,PAX8
HOXD10,RORA
HOXD10,NR5A2
HOXD10,TFAP2C
HOXD10,ZFP42
HOXD10,NKX1-1
HOXD10,RARB
HOXD10,SP100
HOXD10,ZNF595
HOXD10,ZNF585B
HOXD10,SPIC
HOXD10,KMT2B
HOXD10,TP63
HOXD10,TP63
HOXD10,RFX6
HOXD10,ZSCAN4
EBF2,SCML4
EBF2,USF3
EBF2,PGR
EBF2,NR1H4
EBF2,TCF21
EBF2,TBX22
EBF2,ZNF215
EBF2,HNF4A
EBF2,IKZF1
EBF2,TBX1
EBF2,HOXD10
EBF2,PHOX2B
EBF2,RARG
EBF2,ZNF560
EBF2,OTP
EBF2,ZNF750
EBF2,TEF
EBF2,ZNF518B
EBF2,ZBTB10
EBF2,ZNF28
EBF2,HOXD3
EBF2,SP7
EBF2,VENTX
EBF2,ZNF181
EBF2,NFIX
EBF2,ZNF579
EBF2,LHX4
EBF2,MYB
EBF2,ZFP57
EBF2,POU1F1
EBF2,GLI4
EBF2,ZNF800
EBF2,TFAP2A
EBF2,ZIM3
EBF2,FIGLA
EBF2,ZBED2
EBF2,MBD2
EBF2,RREB1
EBF2,IKZF3
EBF2,HOXD10
EBF2,GATA3
EBF2,ZNF625
EBF2,GATA3
EBF2,TBX3
EBF2,TP63
EBF2,RARB
EBF2,ESR2
EBF2,ISX
EBF2,NR1I3
EBF2,ZNF280A
EBF2,ZSCAN12
EBF2,PAX3
EBF2,ETS2
EBF2,GLI4
EBF2,ZKSCAN3
EBF2,TBX18
EBF2,HOXB1
EBF2,ZNF672
EBF2,ZNF492
EBF2,ELF5
EBF2,TFAP2A
EBF2,FOXA1
EBF2,SRCAP
EBF2,GFI1B
EBF2,PRDM14
EBF2,ELF3
EBF2,TCF21
EBF2,ZNF429
EBF2,ZNF391
EBF2,HOXD12
EBF2,ZNF316
EBF2,TLX3
EBF2,LHX4
EBF2,JRK
EBF2,GATA5
EBF2,NCOA3
EBF2,PAX3
EBF2,HOXD3
EBF2,NEUROG1
EBF2,PAX9
EBF2,IRF4
EBF2,ZSCAN30
EBF2,HOXA11
EBF2,PRDM13
EBF2,FOXK1
EBF2,HOXA13
EBF2,ESRRB
EBF2,ZNF543
EBF2,NR5A2
EBF2,SCML4
EBF2,FOXR2
EBF2,NR1I2
EBF2,NR2F2
EBF2,SNAI3
EBF2,TCF21
EBF2,ESR2
EBF2,FOXJ2
EBF2,SHOX
EBF2,USF3
EBF2,ZNF578
EBF2,FOXP2
EBF2,NR1H4
EBF2,ZNF777
EBF2,HOXD13
EBF2,ZNF99
EBF2,TBX5
EBF2,SKIL
EBF2,NPAS4
EBF2,TBX1
EBF2,SMAD4
EBF2,ZSCAN23
EBF2,IKZF1
EBF2,ZNF710
EBF2,GATA4
EBF2,RREB1
EBF2,PROX2
EBF2,ONECUT1
EBF2,GATA4
EBF2,PAX9
EBF2,ONECUT2
EBF2,SIM1
EBF2,SIX1
EBF2,SOX5
EBF2,GATAD2A
EBF2,IRF4
EBF2,NEUROD4
EBF2,HOXA1
EBF2,NR1I3
EBF2,PAX4
EBF2,ZNF443
EBF2,NKX2-1
EBF2,KLF14
EBF2,SCML4
EBF2,HNF1A
EBF2,MEOX2
EBF2,NR2E3
EBF2,HOXB8
EBF2,EHF
EBF2,POU3F4
EBF2,HOXA13
EBF2,ZNF804B
EBF2,HOXD4
EBF2,ZFP1
EBF2,RREB1
EBF2,PITX1
EBF2,POU2F3
EBF2,ZFP42
EBF2,HMGA2
EBF2,HMGA2
EBF2,FOXA1
EBF2,FOXE1
EBF2,NR2F6
EBF2,ESR2
EBF2,GSX1
EBF2,ELF5
EBF2,ZNF583
EBF2,MKX
EBF2,TBX20
EBF2,HOXD13
EBF2,SHOX2
EBF2,REPIN1
EBF2,NFKB2
EBF2,MYNN
EBF2,PRDM15
EBF2,HOXA13
EBF2,NR5A2
EBF2,LBX1
EBF2,ZBTB24
EBF2,GSC2
EBF2,ZNF705G
EBF2,ZNF821
EBF2,FOXD3
EBF2,ZNF771
EBF2,ZNF214
EBF2,NFATC2
EBF2,ZNF92
EBF2,HOXB8
EBF2,FOXD3
EBF2,PATZ1
EBF2,IRF6
EBF2,ZSCAN20
EBF2,GATAD2A
EBF2,ZNF324B
EBF2,HMG20B
EBF2,ZNF572
EBF2,ZNF33B
EBF2,ESRRB
EBF2,FOXD3
EBF2,NKX3-2
EBF2,RAG1
EBF2,ZNF782
EBF2,ZKSCAN3
EBF2,EBF3
EBF2,SP140L
EBF2,HES2
EBF2,SPZ1
EBF2,ESR1
EBF2,FOXN1
EBF2,TBX3
EBF2,ZNF214
EBF2,TFAP2B
EBF2,HOXD8
EBF2,SRY
EBF2,NR1H4
EBF2,TLX1
EBF2,HMGA2
EBF2,ETV7
EBF2,WT1
EBF2,GCM2
EBF2,PAX8
EBF2,POU6F1
EBF2,SOX4
EBF2,ZNF397
EBF2,TCF24
EBF2,HES2
EBF2,HES6
EBF2,ZNF365
EBF2,PLSCR1
EBF2,POU5F2
EBF2,ZNF852
EBF2,ZNF578
EBF2,PAX8
EBF2,ZNF556
EBF2,RORA
EBF2,HMGA2
EBF2,NR5A2
EBF2,HMGA2
EBF2,TFAP2C
EBF2,ESR1
EBF2,ZFP42
EBF2,HNF1B
EBF2,NKX1-1
EBF2,RARB
EBF2,SP100
EBF2,HOXB9
EBF2,ZNF595
EBF2,ZNF585B
EBF2,SPIC
EBF2,KMT2B
EBF2,HOXC10
EBF2,TP63
EBF2,TP63
EBF2,RFX6
EBF2,FOXR1
EBF2,ZSCAN4
PHOX2B,SCML4
PHOX2B,USF3
PHOX2B,TCF21
PHOX2B,ZNF215
PHOX2B,TBX1
PHOX2B,RARG
PHOX2B,ZNF560
PHOX2B,ZNF750
PHOX2B,ZNF518B
PHOX2B,ZBTB10
PHOX2B,ZNF28
PHOX2B,SP7
PHOX2B,VENTX
PHOX2B,ZNF181
PHOX2B,ZFP57
PHOX2B,POU1F1
PHOX2B,ZNF800
PHOX2B,TFAP2A
PHOX2B,ZIM3
PHOX2B,ZBED2
PHOX2B,RREB1
PHOX2B,ZNF625
PHOX2B,TBX3
PHOX2B,TP63
PHOX2B,RARB
PHOX2B,ZNF280A
PHOX2B,ZSCAN12
PHOX2B,ZKSCAN3
PHOX2B,TBX18
PHOX2B,ZNF672
PHOX2B,ZNF492
PHOX2B,TFAP2A
PHOX2B,SRCAP
PHOX2B,TCF21
PHOX2B,ZNF429
PHOX2B,ZNF391
PHOX2B,ZNF316
PHOX2B,TLX3
PHOX2B,ZSCAN30
PHOX2B,PRDM13
PHOX2B,ZNF543
PHOX2B,SCML4
PHOX2B,SNAI3
PHOX2B,TCF21
PHOX2B,SHOX
PHOX2B,USF3
PHOX2B,ZNF578
PHOX2B,ZNF777
PHOX2B,ZNF99
PHOX2B,TBX5
PHOX2B,SKIL
PHOX2B,TBX1
PHOX2B,SMAD4
PHOX2B,ZSCAN23
PHOX2B,ZNF710
PHOX2B,PROX2
PHOX2B,SIM1
PHOX2B,SIX1
PHOX2B,SOX5
PHOX2B,ZNF443
PHOX2B,ZSCAN10
PHOX2B,SCML4
PHOX2B,POU3F4
PHOX2B,ZNF804B
PHOX2B,ZFP1
PHOX2B,RREB1
PHOX2B,PITX1
PHOX2B,POU2F3
PHOX2B,ZFP42
PHOX2B,ZNF583
PHOX2B,TBX20
PHOX2B,SHOX2
PHOX2B,REPIN1
PHOX2B,PRDM15
PHOX2B,ZBTB24
PHOX2B,ZNF705G
PHOX2B,ZNF821
PHOX2B,ZNF771
PHOX2B,ZNF214
PHOX2B,ZNF324B
PHOX2B,ZNF572
PHOX2B,RAG1
PHOX2B,ZNF782
PHOX2B,ZKSCAN3
PHOX2B,SP140L
PHOX2B,SPZ1
PHOX2B,TBX3
PHOX2B,ZNF214
PHOX2B,TFAP2B
PHOX2B,SRY
PHOX2B,TLX1
PHOX2B,WT1
PHOX2B,POU6F1
PHOX2B,SOX4
PHOX2B,ZNF397
PHOX2B,TCF24
PHOX2B,ZNF365
PHOX2B,PLSCR1
PHOX2B,POU5F2
PHOX2B,ZNF852
PHOX2B,ZNF578
PHOX2B,RORA
PHOX2B,TFAP2C
PHOX2B,ZFP42
PHOX2B,RARB
PHOX2B,SP100
PHOX2B,ZNF595
PHOX2B,ZNF585B
PHOX2B,SPIC
PHOX2B,TP63
PHOX2B,TP63
PHOX2B,RFX6
PHOX2B,ZSCAN4
RARG,SCML4
RARG,USF3
RARG,TCF21
RARG,TBX22
RARG,ZNF215
RARG,TBX1
RARG,ZNF560
RARG,ZNF750
RARG,TEF
RARG,ZNF518B
RARG,ZBTB10
RARG,ZNF28
RARG,SP7
RARG,VENTX
RARG,ZNF181
RARG,ZNF579
RARG,ZFP57
RARG,ZNF800
RARG,TFAP2A
RARG,ZIM3
RARG,ZBED2
RARG,RREB1
RARG,ZNF625
RARG,TBX3
RARG,TP63
RARG,ZNF280A
RARG,ZSCAN12
RARG,ZKSCAN3
RARG,TBX18
RARG,ZNF672
RARG,ZNF492
RARG,TFAP2A
RARG,SRCAP
RARG,TCF21
RARG,ZNF429
RARG,ZNF391
RARG,ZNF316
RARG,TLX3
RARG,ZSCAN30
RARG,ZNF543
RARG,SCML4
RARG,SNAI3
RARG,TCF21
RARG,SHOX
RARG,USF3
RARG,ZNF578
RARG,ZNF777
RARG,ZNF99
RARG,TBX5
RARG,SKIL
RARG,TBX1
RARG,SMAD4
RARG,ZSCAN23
RARG,ZNF710
RARG,RREB1
RARG,SIM1
RARG,SIX1
RARG,SOX5
RARG,ZNF443
RARG,ZSCAN10
RARG,SCML4
RARG,ZNF804B
RARG,ZFP1
RARG,RREB1
RARG,ZFP42
RARG,ZNF583
RARG,TBX20
RARG,SHOX2
RARG,REPIN1
RARG,ZBTB24
RARG,ZNF705G
RARG,ZNF821
RARG,ZNF771
RARG,ZNF214
RARG,ZNF92
RARG,ZSCAN20
RARG,ZNF324B
RARG,ZNF572
RARG,ZNF33B
RARG,ZNF782
RARG,ZKSCAN3
RARG,SP140L
RARG,SPZ1
RARG,TBX3
RARG,ZNF214
RARG,TFAP2B
RARG,SRY
RARG,TLX1
RARG,WT1
RARG,SOX4
RARG,ZNF397
RARG,TCF24
RARG,ZNF365
RARG,ZNF852
RARG,ZNF578
RARG,ZNF556
RARG,RORA
RARG,TFAP2C
RARG,ZFP42
RARG,SP100
RARG,ZNF595
RARG,ZNF585B
RARG,SPIC
RARG,TP63
RARG,TP63
RARG,RFX6
RARG,ZSCAN4
ZNF560,ZNF750
ZNF560,ZNF579
ZNF560,ZNF800
ZNF560,ZNF625
ZNF560,ZSCAN12
ZNF560,ZNF672
ZNF560,ZSCAN30
ZNF560,ZNF578
ZNF560,ZNF777
ZNF560,ZNF99
ZNF560,ZSCAN23
ZNF560,ZNF710
ZNF560,ZSCAN10
ZNF560,ZNF804B
ZNF560,ZNF583
ZNF560,ZNF705G
ZNF560,ZNF821
ZNF560,ZNF771
ZNF560,ZNF92
ZNF560,ZSCAN20
ZNF560,ZNF572
ZNF560,ZNF782
ZNF560,ZNF852
ZNF560,ZNF578
ZNF560,ZNF595
ZNF560,ZNF585B
ZNF560,ZSCAN4
OTP,SCML4
OTP,USF3
OTP,PGR
OTP,TCF21
OTP,TBX22
OTP,ZNF215
OTP,TBX1
OTP,PHOX2B
OTP,RARG
OTP,ZNF560
OTP,ZNF750
OTP,TEF
OTP,ZNF518B
OTP,ZBTB10
OTP,ZNF28
OTP,SP7
OTP,VENTX
OTP,ZNF181
OTP,ZNF579
OTP,ZFP57
OTP,POU1F1
OTP,ZNF800
OTP,TFAP2A
OTP,ZIM3
OTP,ZBED2
OTP,RREB1
OTP,ZNF625
OTP,TBX3
OTP,TP63
OTP,RARB
OTP,ZNF280A
OTP,ZSCAN12
OTP,PAX3
OTP,ZKSCAN3
OTP,TBX18
OTP,ZNF672
OTP,ZNF492
OTP,TFAP2A
OTP,SRCAP
OTP,PRDM14
OTP,TCF21
OTP,ZNF429
OTP,ZNF391
OTP,ZNF316
OTP,TLX3
OTP,PAX3
OTP,PAX9
OTP,ZSCAN30
OTP,PRDM13
OTP,ZNF543
OTP,SCML4
OTP,SNAI3
OTP,TCF21
OTP,SHOX
OTP,USF3
OTP,ZNF578
OTP,ZNF777
OTP,ZNF99
OTP,TBX5
OTP,SKIL
OTP,TBX1
OTP,SMAD4
OTP,ZSCAN23
OTP,ZNF710
OTP,RREB1
OTP,PROX2
OTP,PAX9
OTP,SIM1
OTP,SIX1
OTP,SOX5
OTP,PAX4
OTP,ZNF443
OTP,ZSCAN10
OTP,SCML4
OTP,POU3F4
OTP,ZNF804B
OTP,ZFP1
OTP,RREB1
OTP,PITX1
OTP,POU2F3
OTP,ZFP42
OTP,ZNF583
OTP,TBX20
OTP,SHOX2
OTP,REPIN1
OTP,PRDM15
OTP,ZBTB24
OTP,ZNF705G
OTP,ZNF821
OTP,ZNF771
OTP,ZNF214
OTP,ZNF92
OTP,PATZ1
OTP,ZSCAN20
OTP,ZNF324B
OTP,ZNF572
OTP,ZNF33B
OTP,RAG1
OTP,ZNF782
OTP,ZKSCAN3
OTP,SP140L
OTP,SPZ1
OTP,TBX3
OTP,ZNF214
OTP,TFAP2B
OTP,SRY
OTP,TLX1
OTP,WT1
OTP,PAX8
OTP,POU6F1
OTP,SOX4
OTP,ZNF397
OTP,TCF24
OTP,ZNF365
OTP,PLSCR1
OTP,POU5F2
OTP,ZNF852
OTP,ZNF578
OTP,PAX8
OTP,ZNF556
OTP,RORA
OTP,TFAP2C
OTP,ZFP42
OTP,RARB
OTP,SP100
OTP,ZNF595
OTP,ZNF585B
OTP,SPIC
OTP,TP63
OTP,TP63
OTP,RFX6
OTP,ZSCAN4
ZNF750,ZNF800
ZNF750,ZSCAN12
ZNF750,ZSCAN30
ZNF750,ZNF777
ZNF750,ZNF99
ZNF750,ZSCAN23
ZNF750,ZNF804B
ZNF750,ZNF771
ZNF750,ZNF92
ZNF750,ZSCAN20
ZNF750,ZNF782
ZNF750,ZNF852
ZNF750,ZSCAN4
TEF,USF3
TEF,ZNF215
TEF,ZNF560
TEF,ZNF750
TEF,ZNF518B
TEF,ZNF28
TEF,ZIM3
TEF,ZNF625
TEF,TP63
TEF,ZNF280A
TEF,ZKSCAN3
TEF,ZNF492
TEF,ZNF429
TEF,ZNF391
TEF,ZNF316
TEF,ZNF543
TEF,ZNF578
TEF,ZNF99
TEF,ZSCAN23
TEF,ZNF443
TEF,ZFP42
TEF,ZNF705G
TEF,ZNF572
TEF,ZKSCAN3
TEF,TFAP2B
TEF,TLX1
TEF,ZNF852
TEF,ZNF578
TEF,ZFP42
TEF,ZSCAN4
ZNF518B,ZNF560
ZNF518B,ZNF750
ZNF518B,ZNF579
ZNF518B,ZNF800
ZNF518B,ZNF625
ZNF518B,ZSCAN12
ZNF518B,ZNF672
ZNF518B,ZSCAN30
ZNF518B,ZNF543
ZNF518B,ZNF578
ZNF518B,ZNF777
ZNF518B,ZNF99
ZNF518B,ZSCAN23
ZNF518B,ZNF710
ZNF518B,ZNF804B
ZNF518B,ZNF583
ZNF518B,ZNF705G
ZNF518B,ZNF771
ZNF518B,ZNF92
ZNF518B,ZSCAN20
ZNF518B,ZNF572
ZNF518B,ZNF782
ZNF518B,ZNF852
ZNF518B,ZNF578
ZNF518B,ZNF556
ZNF518B,ZNF595
ZNF518B,ZNF585B
ZNF518B,ZSCAN4
ZBTB10,ZNF215
ZBTB10,ZNF560
ZBTB10,ZNF750
ZBTB10,ZNF518B
ZBTB10,ZNF28
ZBTB10,ZNF181
ZBTB10,ZFP57
ZBTB10,ZNF800
ZBTB10,ZIM3
ZBTB10,ZNF625
ZBTB10,ZNF280A
ZBTB10,ZSCAN12
ZBTB10,ZKSCAN3
ZBTB10,ZNF672
ZBTB10,ZNF492
ZBTB10,ZNF429
ZBTB10,ZNF391
ZBTB10,ZNF316
ZBTB10,ZSCAN30
ZBTB10,ZNF543
ZBTB10,ZNF578
ZBTB10,ZNF777
ZBTB10,ZNF99
ZBTB10,ZSCAN23
ZBTB10,ZNF710
ZBTB10,ZNF443
ZBTB10,ZNF804B
ZBTB10,ZFP1
ZBTB10,ZFP42
ZBTB10,ZNF583
ZBTB10,ZBTB24
ZBTB10,ZNF705G
ZBTB10,ZNF821
ZBTB10,ZNF771
ZBTB10,ZNF214
ZBTB10,ZNF324B
ZBTB10,ZNF572
ZBTB10,ZNF33B
ZBTB10,ZKSCAN3
ZBTB10,ZNF214
ZBTB10,ZNF397
ZBTB10,ZNF365
ZBTB10,ZNF852
ZBTB10,ZNF578
ZBTB10,ZFP42
ZBTB10,ZNF595
ZBTB10,ZNF585B
ZBTB10,ZSCAN4
ZNF28,ZNF560
ZNF28,ZNF750
ZNF28,ZNF518B
ZNF28,ZNF800
ZNF28,ZNF625
ZNF28,ZNF280A
ZNF28,ZSCAN12
ZNF28,ZNF672
ZNF28,ZNF492
ZNF28,ZNF429
ZNF28,ZNF391
ZNF28,ZNF316
ZNF28,ZSCAN30
ZNF28,ZNF543
ZNF28,ZNF578
ZNF28,ZNF777
ZNF28,ZNF99
ZNF28,ZSCAN23
ZNF28,ZNF710
ZNF28,ZNF443
ZNF28,ZNF804B
ZNF28,ZNF583
ZNF28,ZNF705G
ZNF28,ZNF771
ZNF28,ZNF572
ZNF28,ZNF33B
ZNF28,ZNF397
ZNF28,ZNF365
ZNF28,ZNF852
ZNF28,ZNF578
ZNF28,ZNF595
ZNF28,ZNF585B
ZNF28,ZSCAN4
HOXD3,SCML4
HOXD3,USF3
HOXD3,PGR
HOXD3,NR1H4
HOXD3,TCF21
HOXD3,TBX22
HOXD3,ZNF215
HOXD3,MYCN
HOXD3,IKZF1
HOXD3,TBX1
HOXD3,PHOX2B
HOXD3,RARG
HOXD3,ZNF560
HOXD3,OTP
HOXD3,ZNF750
HOXD3,ZNF518B
HOXD3,ZBTB10
HOXD3,ZNF28
HOXD3,SP7
HOXD3,VENTX
HOXD3,ZNF181
HOXD3,NFIX
HOXD3,MYB
HOXD3,ZFP57
HOXD3,POU1F1
HOXD3,ZNF800
HOXD3,TFAP2A
HOXD3,ZIM3
HOXD3,ZBED2
HOXD3,MBD2
HOXD3,RREB1
HOXD3,IKZF3
HOXD3,ZNF625
HOXD3,TBX3
HOXD3,TP63
HOXD3,ISX
HOXD3,NR1I3
HOXD3,ZNF280A
HOXD3,ZSCAN12
HOXD3,PAX3
HOXD3,ZKSCAN3
HOXD3,TBX18
HOXD3,ZNF672
HOXD3,ZNF492
HOXD3,TFAP2A
HOXD3,SRCAP
HOXD3,PRDM14
HOXD3,TCF21
HOXD3,ZNF429
HOXD3,ZNF391
HOXD3,ZNF316
HOXD3,TLX3
HOXD3,LHX4
HOXD3,JRK
HOXD3,NCOA3
HOXD3,PAX3
HOXD3,NEUROG1
HOXD3,PAX9
HOXD3,IRF4
HOXD3,ZSCAN30
HOXD3,PRDM13
HOXD3,ZNF543
HOXD3,SCML4
HOXD3,NR1I2
HOXD3,NR2F2
HOXD3,SNAI3
HOXD3,TCF21
HOXD3,SHOX
HOXD3,USF3
HOXD3,ZNF578
HOXD3,NR1H4
HOXD3,ZNF777
HOXD3,ZNF99
HOXD3,TBX5
HOXD3,SKIL
HOXD3,NPAS4
HOXD3,TBX1
HOXD3,SMAD4
HOXD3,ZSCAN23
HOXD3,IKZF1
HOXD3,ZNF710
HOXD3,PROX2
HOXD3,ONECUT1
HOXD3,PAX9
HOXD3,ONECUT2
HOXD3,SIM1
HOXD3,SIX1
HOXD3,SOX5
HOXD3,IRF4
HOXD3,NEUROD4
HOXD3,NR1I3
HOXD3,PAX4
HOXD3,ZNF443
HOXD3,NKX2-1
HOXD3,ZSCAN10
HOXD3,KLF14
HOXD3,SCML4
HOXD3,MEOX2
HOXD3,POU3F4
HOXD3,ZNF804B
HOXD3,HOXD4
HOXD3,ZFP1
HOXD3,RREB1
HOXD3,PITX1
HOXD3,POU2F3
HOXD3,ZFP42
HOXD3,NR2F6
HOXD3,ZNF583
HOXD3,MKX
HOXD3,TBX20
HOXD3,SHOX2
HOXD3,REPIN1
HOXD3,NFKB2
HOXD3,MYNN
HOXD3,PRDM15
HOXD3,NR5A2
HOXD3,LBX1
HOXD3,ZBTB24
HOXD3,ZNF705G
HOXD3,ZNF821
HOXD3,ZNF771
HOXD3,NFATC2
HOXD3,ZNF92
HOXD3,PATZ1
HOXD3,IRF6
HOXD3,ZNF324B
HOXD3,ZNF572
HOXD3,NKX3-2
HOXD3,RAG1
HOXD3,ZNF782
HOXD3,ZKSCAN3
HOXD3,SP140L
HOXD3,SPZ1
HOXD3,TBX3
HOXD3,ZNF214
HOXD3,TFAP2B
HOXD3,HOXD8
HOXD3,SRY
HOXD3,NR1H4
HOXD3,TLX1
HOXD3,WT1
HOXD3,PAX8
HOXD3,POU6F1
HOXD3,SOX4
HOXD3,ZNF397
HOXD3,TCF24
HOXD3,ZNF365
HOXD3,PLSCR1
HOXD3,POU5F2
HOXD3,ZNF852
HOXD3,ZNF578
HOXD3,PAX8
HOXD3,RORA
HOXD3,NR5A2
HOXD3,TFAP2C
HOXD3,ZFP42
HOXD3,NKX1-1
HOXD3,RARB
HOXD3,SP100
HOXD3,ZNF595
HOXD3,ZNF585B
HOXD3,SPIC
HOXD3,KMT2B
HOXD3,TP63
HOXD3,TP63
HOXD3,RFX6
HOXD3,ZSCAN4
ANHX,SCML4
ANHX,USF3
ANHX,PGR
ANHX,NR1H4
ANHX,TCF21
ANHX,ZNF215
ANHX,HNF4A
ANHX,DLX4
ANHX,IKZF1
ANHX,TBX1
ANHX,HOXD10
ANHX,EBF2
ANHX,PHOX2B
ANHX,RARG
ANHX,ZNF560
ANHX,OTP
ANHX,ZNF750
ANHX,ZNF518B
ANHX,ZBTB10
ANHX,ZNF28
ANHX,HOXD3
ANHX,SP7
ANHX,DMRT3
ANHX,VENTX
ANHX,ZNF181
ANHX,NFIX
ANHX,MYB
ANHX,ZFP57
ANHX,POU1F1
ANHX,GLI4
ANHX,ZNF800
ANHX,TFAP2A
ANHX,ZIM3
ANHX,FIGLA
ANHX,ZBED2
ANHX,MBD2
ANHX,RREB1
ANHX,ASCL3
ANHX,IKZF3
ANHX,CDX2
ANHX,HOXD10
ANHX,CRX
ANHX,GATA3
ANHX,ZNF625
ANHX,GATA3
ANHX,TBX3
ANHX,TP63
ANHX,RARB
ANHX,CENPA
ANHX,ESR2
ANHX,ISX
ANHX,NR1I3
ANHX,ZNF280A
ANHX,ZSCAN12
ANHX,PAX3
ANHX,GLI4
ANHX,ZKSCAN3
ANHX,TBX18
ANHX,HOXB1
ANHX,ZNF672
ANHX,ZNF492
ANHX,ELF5
ANHX,TFAP2A
ANHX,FOXA1
ANHX,SRCAP
ANHX,GFI1B
ANHX,ELF3
ANHX,TCF21
ANHX,ZNF429
ANHX,ZNF391
ANHX,HOXD12
ANHX,ZNF316
